,confirmed,country,deaths,datetime,province,recovered,date,file_date
2323,2,Martinique,0,2020-03-07 03:23:05,Martinique,0,2020-03-07,2020-03-07
2325,75,Mainland China,1,2020-03-07 03:43:01,Inner Mongolia,67,2020-03-07,2020-03-07
2330,1,US,0,2020-03-07 03:53:03,"Middlesex County, MA",0,2020-03-07,2020-03-07
2329,1,US,0,2020-03-07 03:53:03,"Plymouth County, MA",0,2020-03-07,2020-03-08
2331,21,Canada,0,2020-03-07 03:53:03,British Columbia,4,2020-03-07,2020-03-07
2327,27,Canada,0,2020-03-07 03:53:03,"Toronto, ON",3,2020-03-07,2020-03-07
2326,4,Hungary,0,2020-03-07 03:53:03,Hungary,0,2020-03-07,2020-03-07
2328,342,Mainland China,3,2020-03-07 03:53:03,Shanghai,313,2020-03-07,2020-03-07
2332,2,US,0,2020-03-07 04:43:02,"Broward County, FL",0,2020-03-07,2020-03-08
2333,1,US,0,2020-03-07 04:43:02,"Davis County, UT",0,2020-03-07,2020-03-08
2334,1,US,0,2020-03-07 04:43:02,"Tulsa County, OK",0,2020-03-07,2020-03-09
2335,5,US,0,2020-03-07 05:13:03,"Harris County, TX",0,2020-03-07,2020-03-07
2336,1215,Mainland China,1,2020-03-07 09:03:05,Zhejiang,1154,2020-03-07,2020-03-07
2337,1018,Mainland China,4,2020-03-07 09:03:05,Hunan,960,2020-03-07,2020-03-07
2338,481,Mainland China,13,2020-03-07 09:03:05,Heilongjiang,403,2020-03-07,2020-03-07
2339,76,Mainland China,3,2020-03-07 09:03:05,Xinjiang,72,2020-03-07,2020-03-07
2340,108,Hong Kong,2,2020-03-07 10:13:22,Hong Kong,51,2020-03-07,2020-03-07
2341,7041,South Korea,44,2020-03-07 10:13:22,South Korea,135,2020-03-07,2020-03-07
2342,45,United Arab Emirates,0,2020-03-07 10:13:22,United Arab Emirates,7,2020-03-07,2020-03-09
2347,12,Croatia,0,2020-03-07 10:13:23,Croatia,0,2020-03-07,2020-03-08
2346,9,Romania,0,2020-03-07 10:13:23,Romania,3,2020-03-07,2020-03-07
2344,6,Philippines,1,2020-03-07 10:13:23,Philippines,1,2020-03-07,2020-03-07
2343,18,Vietnam,0,2020-03-07 10:13:23,Vietnam,16,2020-03-07,2020-03-07
2345,50,Thailand,1,2020-03-07 10:13:23,Thailand,31,2020-03-07,2020-03-08
2348,1352,Mainland China,7,2020-03-07 10:43:02,Guangdong,1237,2020-03-07,2020-03-07
2349,67666,Mainland China,2959,2020-03-07 11:13:04,Hubei,43500,2020-03-07,2020-03-07
2350,1272,Mainland China,22,2020-03-07 11:23:10,Henan,1244,2020-03-07,2020-03-07
2351,539,Mainland China,3,2020-03-07 13:03:05,Sichuan,454,2020-03-07,2020-03-07
2352,296,Mainland China,1,2020-03-07 13:03:05,Fujian,295,2020-03-07,2020-03-07
2353,758,Mainland China,6,2020-03-07 13:03:05,Shandong,627,2020-03-07,2020-03-07
2354,318,Mainland China,6,2020-03-07 13:03:05,Hebei,307,2020-03-07,2020-03-08
2355,2,US,0,2020-03-07 13:13:14,"Alameda County, CA",0,2020-03-07,2020-03-09
2356,631,Mainland China,0,2020-03-07 14:53:02,Jiangsu,606,2020-03-07,2020-03-07
2357,252,Mainland China,2,2020-03-07 14:53:02,Guangxi,218,2020-03-07,2020-03-07
2358,125,Mainland China,1,2020-03-07 14:53:02,Liaoning,107,2020-03-07,2020-03-07
2359,120,Mainland China,2,2020-03-07 15:03:06,Gansu,87,2020-03-07,2020-03-07
2362,2,US,0,2020-03-07 16:43:02,"Lee County, FL",0,2020-03-07,2020-03-07
2360,2,US,0,2020-03-07 16:43:02,"Rockland County, NY",0,2020-03-07,2020-03-07
2361,1,US,0,2020-03-07 16:43:02,"Jefferson County, WA",0,2020-03-07,2020-03-08
2363,2,US,0,2020-03-07 16:53:03,"Floyd County, GA",0,2020-03-07,2020-03-07
2364,1,US,0,2020-03-07 16:53:03,"Cobb County, GA",0,2020-03-07,2020-03-08
2365,3,US,0,2020-03-07 16:53:03,"Fulton County, GA",0,2020-03-07,2020-03-08
2366,2,US,0,2020-03-07 17:13:23,"Pinal County, AZ",0,2020-03-07,2020-03-07
2367,5883,Italy,233,2020-03-07 17:33:03,Italy,589,2020-03-07,2020-03-07
2368,5823,Iran,145,2020-03-07 17:43:05,Iran,1669,2020-03-07,2020-03-07
2369,206,UK,2,2020-03-07 17:43:05,UK,18,2020-03-07,2020-03-07
2370,188,Netherlands,1,2020-03-07 17:43:05,Netherlands,0,2020-03-07,2020-03-07
2371,268,Switzerland,1,2020-03-07 17:43:05,Switzerland,3,2020-03-07,2020-03-07
2372,799,Germany,0,2020-03-07 17:43:05,Germany,18,2020-03-07,2020-03-07
2373,461,Japan,6,2020-03-07 17:43:05,Japan,76,2020-03-07,2020-03-07
2374,500,Spain,10,2020-03-07 17:43:05,Spain,30,2020-03-07,2020-03-07
2377,93,Malaysia,0,2020-03-07 17:53:03,Malaysia,23,2020-03-07,2020-03-07
2380,138,Singapore,0,2020-03-07 17:53:03,Singapore,78,2020-03-07,2020-03-07
2379,79,Austria,0,2020-03-07 17:53:03,Austria,0,2020-03-07,2020-03-07
2376,169,Belgium,0,2020-03-07 17:53:03,Belgium,1,2020-03-07,2020-03-07
2375,161,Sweden,0,2020-03-07 17:53:03,Sweden,0,2020-03-07,2020-03-07
2378,147,Norway,0,2020-03-07 17:53:03,Norway,0,2020-03-07,2020-03-07
2381,61,Kuwait,0,2020-03-07 18:13:26,Kuwait,0,2020-03-07,2020-03-07
2382,85,Bahrain,0,2020-03-07 18:13:26,Bahrain,4,2020-03-07,2020-03-07
2383,46,Greece,0,2020-03-07 18:13:27,Greece,0,2020-03-07,2020-03-07
2384,54,Iraq,4,2020-03-07 18:13:27,Iraq,0,2020-03-07,2020-03-07
2385,34,India,0,2020-03-07 18:13:27,India,3,2020-03-07,2020-03-07
2386,50,Iceland,0,2020-03-07 18:13:27,Iceland,0,2020-03-07,2020-03-07
2389,11,US,0,2020-03-07 18:23:05,"New York County, NY",0,2020-03-07,2020-03-07
2387,57,US,0,2020-03-07 18:23:05,"Westchester County, NY",0,2020-03-07,2020-03-07
2388,2,US,0,2020-03-07 18:23:05,"Saratoga County, NY",0,2020-03-07,2020-03-09
2390,20,Portugal,0,2020-03-07 18:33:02,Portugal,0,2020-03-07,2020-03-07
2391,0,US,0,2020-03-07 19:53:02,"Montgomery County, TX",0,2020-03-07,2020-03-09
2392,3,US,0,2020-03-07 19:53:02,"Maricopa County, AZ",1,2020-03-07,2020-03-07
2393,1,US,0,2020-03-07 20:03:06,"Jackson County, OR ",0,2020-03-07,2020-03-07
2394,1,US,0,2020-03-07 20:03:07,"Clark County, WA",0,2020-03-07,2020-03-08
2395,1,US,0,2020-03-07 20:13:14,"Madera County, CA",0,2020-03-07,2020-03-07
2396,2,US,0,2020-03-07 20:13:14,"Fairfield County, CT",0,2020-03-07,2020-03-07
2397,1,US,0,2020-03-07 20:13:14,"Klamath County, OR",0,2020-03-07,2020-03-09
2398,3,US,0,2020-03-07 20:13:14,"Washington County, OR",0,2020-03-07,2020-03-07
2399,27,US,1,2020-03-07 20:23:03,"Snohomish County, WA",0,2020-03-07,2020-03-07
2400,71,US,15,2020-03-07 20:23:03,"King County, WA",1,2020-03-07,2020-03-07
2401,949,France,11,2020-03-07 20:33:02,France,12,2020-03-07,2020-03-07
2402,3,Malta,0,2020-03-07 20:43:03,Malta,0,2020-03-07,2020-03-07
2403,576,Mainland China,6,2020-03-07 23:23:02,Chongqing,526,2020-03-07,2020-03-07
2404,32,US,0,2020-03-07 23:43:03,"Santa Clara County, CA",1,2020-03-07,2020-03-07
2405,1,US,0,2020-03-07 23:43:03,"Santa Cruz County, CA",0,2020-03-07,2020-03-07
2406,14,US,0,2020-03-07 23:53:03,"Los Angeles, CA",0,2020-03-07,2020-03-07
2407,9,US,0,2020-03-07 23:53:03,"San Francisco County, CA",0,2020-03-07,2020-03-07
2408,2,US,0,2020-03-08 00:13:16,"Jackson County, OR ",0,2020-03-08,2020-03-09
2409,252,Mainland China,2,2020-03-08 00:23:02,Guangxi,223,2020-03-08,2020-03-08
2410,1,US,0,2020-03-08 00:33:02,"Johnson County, KS",0,2020-03-08,2020-03-09
2411,1,US,0,2020-03-08 00:43:03,"Berkshire County, MA",0,2020-03-08,2020-03-08
2412,1,US,0,2020-03-08 00:43:03,"Kittitas County, WA",0,2020-03-08,2020-03-08
2413,146,Mainland China,2,2020-03-08 01:13:11,Guizhou,117,2020-03-08,2020-03-08
2414,14,US,0,2020-03-08 01:13:48,"Los Angeles, CA",0,2020-03-08,2020-03-09
2415,428,Mainland China,8,2020-03-08 01:23:07,Beijing,308,2020-03-08,2020-03-08
2416,9,US,0,2020-03-08 01:23:12,"San Francisco County, CA",0,2020-03-08,2020-03-08
2417,1,US,0,2020-03-08 03:03:08,"Volusia County, FL",0,2020-03-08,2020-03-09
2418,1,US,0,2020-03-08 03:03:08,"Okaloosa County, FL",0,2020-03-08,2020-03-09
2419,45,Taiwan,1,2020-03-08 03:13:13,Taiwan,13,2020-03-08,2020-03-08
2420,1,US,0,2020-03-08 04:13:22,"Polk County, GA",0,2020-03-08,2020-03-08
2421,12,US,0,2020-03-08 04:13:22,"New York County, NY",0,2020-03-08,2020-03-08
2422,1,US,0,2020-03-08 04:23:15,"Fresno County, CA",0,2020-03-08,2020-03-09
2423,342,Mainland China,3,2020-03-08 04:33:02,Shanghai,314,2020-03-08,2020-03-08
2424,168,Mainland China,6,2020-03-08 04:33:02,Hainan,159,2020-03-08,2020-03-08
2425,6,Pakistan,0,2020-03-08 04:53:02,Pakistan,1,2020-03-08,2020-03-09
2426,2,Cambodia,0,2020-03-08 04:53:03,Cambodia,1,2020-03-08,2020-03-10
2427,4,Afghanistan,0,2020-03-08 04:53:03,Afghanistan,0,2020-03-08,2020-03-08
2428,1272,Mainland China,22,2020-03-08 05:03:02,Henan,1247,2020-03-08,2020-03-10
2429,3,Luxembourg,0,2020-03-08 05:13:06,Luxembourg,0,2020-03-08,2020-03-09
2430,125,Mainland China,1,2020-03-08 05:13:06,Liaoning,109,2020-03-08,2020-03-08
2431,990,Mainland China,6,2020-03-08 05:13:06,Anhui,984,2020-03-08,2020-03-10
2432,75,Mainland China,1,2020-03-08 05:13:06,Inner Mongolia,70,2020-03-08,2020-03-08
2433,7,Mexico,0,2020-03-08 05:13:06,Mexico,1,2020-03-08,2020-03-09
2434,1,Moldova,0,2020-03-08 05:13:07,Moldova,0,2020-03-08,2020-03-08
2435,38,Australia,3,2020-03-08 05:13:07,New South Wales,4,2020-03-08,2020-03-08
2436,5,Costa Rica,0,2020-03-08 05:13:07,Costa Rica,0,2020-03-08,2020-03-08
2437,2,Faroe Islands,0,2020-03-08 05:13:07,Faroe Islands,0,2020-03-08,2020-03-08
2438,27,Canada,0,2020-03-08 05:13:07,British Columbia,4,2020-03-08,2020-03-08
2443,2,Cameroon,0,2020-03-08 05:23:03,Cameroon,0,2020-03-08,2020-03-08
2442,19,Algeria,0,2020-03-08 05:23:03,Algeria,0,2020-03-08,2020-03-08
2441,14,Ecuador,0,2020-03-08 05:23:03,Ecuador,0,2020-03-08,2020-03-08
2440,13,Georgia,0,2020-03-08 05:23:03,Georgia,0,2020-03-08,2020-03-08
2439,6,Peru,0,2020-03-08 05:23:03,Peru,0,2020-03-08,2020-03-08
2444,76,Mainland China,3,2020-03-08 05:33:02,Xinjiang,73,2020-03-08,2020-03-10
2445,2,Australia,0,2020-03-08 05:43:04,Tasmania,0,2020-03-08,2020-03-09
2446,15,Australia,0,2020-03-08 05:43:04,Queensland,8,2020-03-08,2020-03-08
2447,1,US,0,2020-03-08 06:23:05,"Manatee County, FL",0,2020-03-08,2020-03-08
2448,1,US,0,2020-03-08 06:23:05,"Unassigned Location, VT",0,2020-03-08,2020-03-08
2449,935,Mainland China,1,2020-03-08 06:53:04,Jiangxi,919,2020-03-08,2020-03-08
2450,1215,Mainland China,1,2020-03-08 09:03:04,Zhejiang,1161,2020-03-08,2020-03-08
2451,104,Austria,0,2020-03-08 09:13:14,Austria,0,2020-03-08,2020-03-08
2452,3,Slovakia,0,2020-03-08 09:13:15,Slovakia,0,2020-03-08,2020-03-08
2453,3,Malta,0,2020-03-08 09:13:16,Malta,0,2020-03-08,2020-03-08
2454,1,Paraguay,0,2020-03-08 09:13:16,Paraguay,0,2020-03-08,2020-03-08
2455,39,India,0,2020-03-08 09:23:05,India,3,2020-03-08,2020-03-08
2456,631,Mainland China,0,2020-03-08 09:23:05,Jiangsu,612,2020-03-08,2020-03-08
2457,758,Mainland China,6,2020-03-08 10:03:11,Shandong,642,2020-03-08,2020-03-08
2459,6,Indonesia,0,2020-03-08 10:03:13,Indonesia,0,2020-03-08,2020-03-08
2458,23,Finland,0,2020-03-08 10:03:13,Finland,1,2020-03-08,2020-03-08
2460,11,Saudi Arabia,0,2020-03-08 10:13:19,Saudi Arabia,0,2020-03-08,2020-03-08
2461,3,South Africa,0,2020-03-08 10:23:04,South Africa,0,2020-03-08,2020-03-08
2462,2,Latvia,0,2020-03-08 10:33:03,Latvia,0,2020-03-08,2020-03-08
2463,1,US,0,2020-03-08 10:33:03,"Riverside County, CA",0,2020-03-08,2020-03-09
2464,3,Bangladesh,0,2020-03-08 10:53:02,Bangladesh,0,2020-03-08,2020-03-08
2465,6566,Iran,194,2020-03-08 11:03:30,Iran,2134,2020-03-08,2020-03-08
2466,4,Bulgaria,0,2020-03-08 11:13:17,Bulgaria,0,2020-03-08,2020-03-08
2467,1,US,0,2020-03-08 11:23:08,"St. Louis County, MO",0,2020-03-08,2020-03-09
2468,1018,Mainland China,4,2020-03-08 12:53:03,Hunan,968,2020-03-08,2020-03-08
2469,539,Mainland China,3,2020-03-08 12:53:03,Sichuan,464,2020-03-08,2020-03-08
2470,7314,South Korea,50,2020-03-08 12:53:03,South Korea,118,2020-03-08,2020-03-08
2471,150,Singapore,0,2020-03-08 13:33:13,Singapore,78,2020-03-08,2020-03-09
2472,265,Netherlands,3,2020-03-08 13:43:02,Netherlands,0,2020-03-08,2020-03-08
2473,2,US,0,2020-03-08 13:53:03,"Washington, D.C.",0,2020-03-08,2020-03-08
2474,203,Sweden,0,2020-03-08 14:03:12,Sweden,0,2020-03-08,2020-03-08
2475,36,San Marino,1,2020-03-08 14:23:10,San Marino,0,2020-03-08,2020-03-08
2476,124,Mainland China,2,2020-03-08 14:33:06,Gansu,87,2020-03-08,2020-03-08
2477,67707,Mainland China,2986,2020-03-08 14:43:03,Hubei,45235,2020-03-08,2020-03-08
2478,481,Mainland China,13,2020-03-08 14:43:03,Heilongjiang,412,2020-03-08,2020-03-08
2479,245,Mainland China,1,2020-03-08 14:43:03,Shaanxi,227,2020-03-08,2020-03-08
2480,114,Hong Kong,3,2020-03-08 14:43:03,Hong Kong,58,2020-03-08,2020-03-08
2481,99,Malaysia,0,2020-03-08 14:43:03,Malaysia,24,2020-03-08,2020-03-08
2482,1352,Mainland China,7,2020-03-08 14:43:03,Guangdong,1256,2020-03-08,2020-03-08
2483,502,Japan,6,2020-03-08 14:53:11,Japan,76,2020-03-08,2020-03-08
2484,35,Denmark,0,2020-03-08 14:53:11,Denmark,1,2020-03-08,2020-03-08
2485,7,Hungary,0,2020-03-08 15:03:02,Hungary,0,2020-03-08,2020-03-08
2486,2,US,1,2020-03-08 15:33:04,"Lee County, FL",0,2020-03-08,2020-03-09
2487,1,US,1,2020-03-08 15:33:04,"Santa Rosa County, FL",0,2020-03-08,2020-03-08
2488,64,Kuwait,0,2020-03-08 15:33:04,Kuwait,1,2020-03-08,2020-03-09
2489,8,Chile,0,2020-03-08 15:43:03,Chile,0,2020-03-08,2020-03-09
2492,1,US,0,2020-03-08 16:03:05,"Suffolk County, NY",0,2020-03-08,2020-03-08
2491,4,Canada,0,2020-03-08 16:03:05," Montreal, QC",0,2020-03-08,2020-03-08
2490,5,US,0,2020-03-08 16:03:05,"Nassau County, NY",0,2020-03-08,2020-03-08
2493,1,US,0,2020-03-08 16:13:36,"Shelby County, TN",0,2020-03-08,2020-03-08
2494,3,Canada,0,2020-03-08 16:23:07,"Edmonton, Alberta",0,2020-03-08,2020-03-08
2495,1,US,0,2020-03-08 16:23:07,"Ulster County, NY",0,2020-03-08,2020-03-09
2496,16,Slovenia,0,2020-03-08 17:03:16,Slovenia,0,2020-03-08,2020-03-08
2497,15,Qatar,0,2020-03-08 17:03:16,Qatar,0,2020-03-08,2020-03-08
2498,10,Philippines,1,2020-03-08 17:13:06,Philippines,1,2020-03-08,2020-03-08
2499,337,Switzerland,2,2020-03-08 17:23:07,Switzerland,3,2020-03-08,2020-03-08
2500,200,Belgium,0,2020-03-08 17:23:07,Belgium,1,2020-03-08,2020-03-08
2501,20,Brazil,0,2020-03-08 17:23:07,Brazil,0,2020-03-08,2020-03-08
2502,15,Romania,0,2020-03-08 17:23:07,Romania,3,2020-03-08,2020-03-09
2503,73,Greece,0,2020-03-08 17:23:07,Greece,0,2020-03-08,2020-03-08
2504,5,Dominican Republic,0,2020-03-08 17:23:08,Dominican Republic,0,2020-03-08,2020-03-11
2505,6,US,0,2020-03-08 17:33:03,"Fort Bend County, TX",0,2020-03-08,2020-03-09
2507,2,US,0,2020-03-08 17:53:03,"Rockingham County, NH",0,2020-03-08,2020-03-08
2506,4,US,0,2020-03-08 17:53:03,"Grafton County, NH",0,2020-03-08,2020-03-09
2508,1126,France,19,2020-03-08 18:03:04,France,12,2020-03-08,2020-03-08
2509,7375,Italy,366,2020-03-08 18:03:04,Italy,622,2020-03-08,2020-03-08
2510,1,US,0,2020-03-08 18:03:06,"Davidson County, TN",0,2020-03-08,2020-03-09
2511,83,US,0,2020-03-08 18:03:07,"Westchester County, NY",0,2020-03-08,2020-03-08
2512,32,Lebanon,0,2020-03-08 18:13:19,Lebanon,1,2020-03-08,2020-03-09
2513,49,Egypt,1,2020-03-08 19:03:11,Egypt,1,2020-03-08,2020-03-08
2514,1,US,0,2020-03-08 19:33:03,"Hendricks County, IN",0,2020-03-08,2020-03-08
2515,8,US,0,2020-03-08 19:43:03,"Washington County, OR",0,2020-03-08,2020-03-09
2516,1,US,0,2020-03-08 19:43:03,"Hudson County, NJ",0,2020-03-08,2020-03-09
2517,1,US,0,2020-03-08 19:43:03,"Marion County, OR",0,2020-03-08,2020-03-08
2518,30,Portugal,0,2020-03-08 19:53:03,Portugal,0,2020-03-08,2020-03-09
2519,1,US,0,2020-03-08 19:53:03,"Douglas County, OR",0,2020-03-08,2020-03-09
2520,30,Vietnam,0,2020-03-08 19:53:03,Vietnam,16,2020-03-08,2020-03-09
2521,31,Czech Republic,0,2020-03-08 19:53:03,Czech Republic,0,2020-03-08,2020-03-09
2522,4,Senegal,0,2020-03-08 20:23:08,Senegal,1,2020-03-08,2020-03-10
2524,83,US,17,2020-03-08 20:23:09,"King County, WA",1,2020-03-08,2020-03-08
2523,7,US,0,2020-03-08 20:23:09,"Cook County, IL",2,2020-03-08,2020-03-08
2525,673,Spain,17,2020-03-08 20:33:02,Spain,30,2020-03-08,2020-03-08
2526,19,Ireland,0,2020-03-08 21:03:03,Ireland,0,2020-03-08,2020-03-08
2527,60,Iraq,6,2020-03-08 21:03:03,Iraq,0,2020-03-08,2020-03-08
2528,176,Norway,0,2020-03-08 21:03:03,Norway,0,2020-03-08,2020-03-08
2529,17,Russia,0,2020-03-08 21:03:03,Russia,3,2020-03-08,2020-03-08
2530,1040,Germany,0,2020-03-08 21:03:03,Germany,18,2020-03-08,2020-03-08
2531,21,Republic of Ireland,0,2020-03-08 21:03:03,Republic of Ireland,0,2020-03-08,2020-03-08
2532,39,Israel,0,2020-03-08 21:03:03,Israel,2,2020-03-08,2020-03-09
2533,4,Maldives,0,2020-03-08 21:13:10,Maldives,0,2020-03-08,2020-03-09
2534,11,Poland,0,2020-03-08 21:13:10,Poland,0,2020-03-08,2020-03-08
2535,2,Tunisia,0,2020-03-08 21:13:10,Tunisia,0,2020-03-08,2020-03-08
2536,7,US,0,2020-03-08 21:13:12,"Middlesex County, MA",0,2020-03-08,2020-03-09
2537,6,US,0,2020-03-08 21:13:14,"Norfolk County, MA",0,2020-03-08,2020-03-08
2538,8,US,0,2020-03-08 21:13:14,"Suffolk County, MA",1,2020-03-08,2020-03-09
2542,1,US,0,2020-03-08 21:23:03,"Fairfield County, CT",0,2020-03-08,2020-03-08
2541,1,US,0,2020-03-08 21:23:03,"Unknown Location, MA",0,2020-03-08,2020-03-09
2540,4,US,0,2020-03-08 21:23:03,"Bergen County, NJ",0,2020-03-08,2020-03-09
2539,38,US,0,2020-03-08 21:23:03,"Santa Clara County, CA",1,2020-03-08,2020-03-08
2543,28,Canada,0,2020-03-08 21:33:02,"Toronto, ON",3,2020-03-08,2020-03-08
2544,2,US,0,2020-03-08 21:33:02,"Fairfax County, VA",0,2020-03-08,2020-03-08
2545,12,US,0,2020-03-08 21:43:03,"Contra Costa County, CA",0,2020-03-08,2020-03-09
2546,4,US,0,2020-03-08 21:43:03,"Pierce County, WA",0,2020-03-08,2020-03-08
2547,4,US,0,2020-03-08 21:43:03,"Montgomery County, PA",0,2020-03-08,2020-03-08
2548,31,US,1,2020-03-08 21:43:03,"Snohomish County, WA",0,2020-03-08,2020-03-09
2549,2,US,0,2020-03-08 21:43:03,"Clark County, NV",0,2020-03-08,2020-03-08
2550,2,US,0,2020-03-08 21:43:03,"Washoe County, NV",0,2020-03-08,2020-03-08
2551,1,US,0,2020-03-08 21:53:03,"Harford County, MD",0,2020-03-08,2020-03-09
2552,4,US,0,2020-03-08 21:53:04,"Montgomery County, MD",0,2020-03-08,2020-03-09
2553,1,US,0,2020-03-08 21:53:04,"Spokane County, WA",0,2020-03-08,2020-03-08
2554,273,UK,3,2020-03-08 22:03:10,UK,18,2020-03-08,2020-03-08
2555,12,Argentina,1,2020-03-08 22:03:11,Argentina,0,2020-03-08,2020-03-08
2556,576,Mainland China,6,2020-03-08 23:23:03,Chongqing,527,2020-03-08,2020-03-08
2557,4,US,0,2020-03-09 00:03:07,"Kershaw County, SC",0,2020-03-09,2020-03-09
2558,1,US,0,2020-03-09 00:03:07,"Spartanburg County, SC",0,2020-03-09,2020-03-09
2559,252,Mainland China,2,2020-03-09 00:23:09,Guangxi,230,2020-03-09,2020-03-09
2560,1,US,0,2020-03-09 00:23:10,"Jefferson County, KY",0,2020-03-09,2020-03-09
2561,4,US,0,2020-03-09 00:23:10,"Orange County, CA",0,2020-03-09,2020-03-09
2562,45,Taiwan,1,2020-03-09 00:33:14,Taiwan,15,2020-03-09,2020-03-09
2563,1209,France,19,2020-03-09 00:43:03,France,12,2020-03-09,2020-03-09
2564,3,US,0,2020-03-09 00:53:03,"Douglas County, NE",0,2020-03-09,2020-03-09
2565,146,Mainland China,2,2020-03-09 01:13:05,Guizhou,123,2020-03-09,2020-03-09
2566,1018,Mainland China,4,2020-03-09 01:33:06,Hunan,979,2020-03-09,2020-03-09
2567,1352,Mainland China,8,2020-03-09 01:43:01,Guangdong,1260,2020-03-09,2020-03-09
2568,428,Mainland China,8,2020-03-09 01:53:01,Beijing,315,2020-03-09,2020-03-09
2569,935,Mainland China,1,2020-03-09 01:53:01,Jiangxi,923,2020-03-09,2020-03-09
2570,1,US,0,2020-03-09 03:43:03,"Shasta County, CA",0,2020-03-09,2020-03-09
2571,2,US,0,2020-03-09 03:43:03,"Honolulu County, HI",0,2020-03-09,2020-03-09
2573,3,US,0,2020-03-09 03:53:03,"Cobb County, GA",0,2020-03-09,2020-03-09
2572,1,US,0,2020-03-09 03:53:03,"Cherokee County, GA",0,2020-03-09,2020-03-09
2574,342,Mainland China,3,2020-03-09 04:03:11,Shanghai,315,2020-03-09,2020-03-09
2575,2,US,0,2020-03-09 08:23:03,"Hendricks County, IN",0,2020-03-09,2020-03-09
2576,7,US,1,2020-03-09 08:23:03,"Placer County, CA",0,2020-03-09,2020-03-09
2577,1,US,0,2020-03-09 08:43:02,"Carver County, MN",0,2020-03-09,2020-03-09
2578,2,US,0,2020-03-09 08:43:03,"Harrison County, KY",0,2020-03-09,2020-03-09
2579,3,Canada,0,2020-03-09 08:43:03,Quebec,0,2020-03-09,2020-03-09
2580,3,US,0,2020-03-09 08:43:03,"Johnson County, IA",0,2020-03-09,2020-03-09
2581,1,US,1,2020-03-09 08:43:03,"Grant County, WA",0,2020-03-09,2020-03-09
2582,539,Mainland China,3,2020-03-09 08:53:03,Sichuan,466,2020-03-09,2020-03-09
2583,2,US,0,2020-03-09 08:53:03,"Manatee County, FL",0,2020-03-09,2020-03-09
2584,1,US,0,2020-03-09 08:53:03,"Bennington County, VT",0,2020-03-09,2020-03-09
2585,631,Mainland China,0,2020-03-09 08:53:03,Jiangsu,621,2020-03-09,2020-03-09
2586,1,US,0,2020-03-09 08:53:03,"Charlotte County, FL",0,2020-03-09,2020-03-09
2587,3,US,0,2020-03-09 08:53:03,"Broward County, FL",0,2020-03-09,2020-03-09
2592,2,Albania,0,2020-03-09 09:03:03,Albania,0,2020-03-09,2020-03-09
2591,7478,South Korea,53,2020-03-09 09:03:03,South Korea,118,2020-03-09,2020-03-09
2588,15,Saudi Arabia,0,2020-03-09 09:03:03,Saudi Arabia,0,2020-03-09,2020-03-09
2589,9,Costa Rica,0,2020-03-09 09:03:03,Costa Rica,0,2020-03-09,2020-03-10
2590,15,Ecuador,0,2020-03-09 09:03:03,Ecuador,0,2020-03-09,2020-03-10
2593,43,India,0,2020-03-09 09:13:17,India,3,2020-03-09,2020-03-09
2594,511,Japan,17,2020-03-09 09:13:17,Japan,76,2020-03-09,2020-03-09
2595,6,Latvia,0,2020-03-09 09:13:18,Latvia,0,2020-03-09,2020-03-09
2596,6,US,0,2020-03-09 09:13:19,"Harris County, TX",0,2020-03-09,2020-03-09
2597,30,Finland,0,2020-03-09 09:23:03,Finland,1,2020-03-09,2020-03-09
2598,20,Philippines,1,2020-03-09 09:23:03,Philippines,1,2020-03-09,2020-03-09
2599,9,Hungary,0,2020-03-09 09:43:03,Hungary,0,2020-03-09,2020-03-09
2600,1215,Mainland China,1,2020-03-09 09:43:03,Zhejiang,1176,2020-03-09,2020-03-09
2601,117,Malaysia,0,2020-03-09 09:43:03,Malaysia,24,2020-03-09,2020-03-09
2602,2,Nigeria,0,2020-03-09 09:43:03,Nigeria,0,2020-03-09,2020-03-12
2603,21,Ireland,0,2020-03-09 09:53:06,Ireland,0,2020-03-09,2020-03-09
2607,95,Bahrain,0,2020-03-09 10:03:17,Bahrain,14,2020-03-09,2020-03-09
2606,115,Hong Kong,3,2020-03-09 10:03:17,Hong Kong,59,2020-03-09,2020-03-09
2604,55,Egypt,1,2020-03-09 10:03:17,Egypt,12,2020-03-09,2020-03-09
2605,58,Iceland,0,2020-03-09 10:03:17,Iceland,0,2020-03-09,2020-03-09
2608,15,Georgia,0,2020-03-09 10:13:06,Georgia,0,2020-03-09,2020-03-10
2609,136,Mainland China,3,2020-03-09 10:13:06,Tianjin,130,2020-03-09,2020-03-09
2610,758,Mainland China,6,2020-03-09 10:13:06,Shandong,700,2020-03-09,2020-03-09
2611,25,Brazil,0,2020-03-09 10:13:06,Brazil,0,2020-03-09,2020-03-09
2612,20,Algeria,0,2020-03-09 10:13:06,Algeria,0,2020-03-09,2020-03-11
2613,18,Qatar,0,2020-03-09 10:13:09,Qatar,0,2020-03-09,2020-03-09
2614,7,Peru,0,2020-03-09 10:13:23,Peru,0,2020-03-09,2020-03-09
2615,239,Belgium,0,2020-03-09 10:43:05,Belgium,1,2020-03-09,2020-03-09
2616,2,St. Martin,0,2020-03-09 10:43:06,St. Martin,0,2020-03-09,2020-03-09
2617,1,Saint Barthelemy,0,2020-03-09 10:43:06,Saint Barthelemy,0,2020-03-09,2020-03-10
